instance,actual_cpu,pred_low,pred_mid,pred_high,action,risk,monthly_savings
instance-e815dff7-d138-48f9-a7ef-a60646ae2eab,2.296666666666667,1.5885532,2.4029846,2.6984117,terminate,moderate,0.0
instance-e818c8ec-f657-4753-a320-03625b2ec4f2,12.253333333333332,11.871338,11.801426,14.0883665,downsize,moderate,0.32989240163167227
instance-e819dee3-e6ee-491d-926c-ddff6e6ce662,3.308333333333333,2.6360972,3.5441592,4.257007,terminate,risky,0.0
instance-e81ccf0c-d56c-4fd2-af02-d93ec92233a5,1.8499999999999999,1.5101204,2.3247886,2.374273,terminate,moderate,0.0
instance-e81d01b0-4ecc-4085-8ed4-933eca18990f,16.338333333333335,10.470299,14.88081,17.84762,downsize,risky,1.0639921910603851
instance-e81d437c-cec7-4086-bc8a-875159a0eeda,6.5633333333333335,5.5090165,6.4325495,6.9731917,downsize,safe,0.09547221539815276
instance-e81e0ffa-55eb-4311-810c-0911d78fa75b,7.222500000000001,6.836928,13.400599,16.878607,downsize,moderate,0.0
instance-e81f9138-1293-4c1a-b7d2-fe8de3d885b6,4.078333333333333,2.265085,9.725817,16.78747,downsize,moderate,0.0
instance-e8206856-4d46-4588-846f-860eb70dc21a,8.761666666666665,4.2918806,7.8442965,9.370258,downsize,safe,0.6696802542368558
instance-e822b33a-b06f-4fbe-afee-9cf2887d8242,1.4933333333333334,1.1792401,1.9374526,1.7049488,terminate,safe,0.0
instance-e822c0ee-8d1d-4587-a8fa-36225eee5f8d,15.910000000000002,8.308619,14.686284,16.887127,downsize,moderate,0.8933126323699965
instance-e8240a2e-5223-4997-9334-0373fd0cb455,2.6350000000000002,2.6840465,3.5219142,4.4017553,terminate,risky,0.0
instance-e8244ab7-a3a7-4b25-9a58-8f81df51530b,10.966666666666669,7.6121035,9.94067,15.050958,downsize,moderate,0.748977556864422
instance-e8262a0e-3ae4-4db5-9c6c-f2668705c0af,3.2633333333333336,2.130518,3.357742,4.2420664,terminate,risky,0.0
instance-e8279143-69cc-481a-8b05-4d2bab3ce1ac,5.535,2.0185907,6.7851324,10.81231,downsize,safe,0.0
instance-e827da0e-826f-415d-91f4-3e6438ff0501,11.266666666666667,10.224498,11.537149,14.214002,downsize,moderate,0.0
instance-e82953a9-4898-4e23-8b2e-be3b2d62067f,1.3233333333333335,1.2232071,1.9374526,1.665737,terminate,safe,0.0
instance-e82a58cf-89af-4aa4-92de-ec805e590580,6.88,6.1234426,7.470258,9.464699,downsize,safe,0.0
instance-e82af879-e5fc-437a-8ce5-29da57a918a2,1.413333333333333,1.3713193,2.247285,1.7910582,terminate,safe,0.0
instance-e82b32af-f410-46d5-ab4b-c779d171f28f,17.966666666666665,11.453755,15.349169,18.199535,downsize,risky,1.9107734591166168
instance-e82b745d-1b12-443a-a9f9-898a1173af28,2.3966666666666665,1.8407791,3.2658508,3.7164054,terminate,moderate,0.0
instance-e82b9683-7a98-4de6-b5ee-1a38478e0fa3,2.9749999999999996,2.5002043,2.7520704,3.0513167,terminate,moderate,0.16273858833312962
instance-e82bf396-1544-4f04-854d-9269e4923681,2.766,2.4868293,4.0005383,5.8236413,downsize,safe,0.0
instance-e82c27bc-481b-4ad4-b31e-90a6ff1002ca,7.053333333333335,6.5100937,7.745729,11.01615,downsize,safe,0.0
instance-e82cab45-ed0c-4dac-ae31-151d89fd1446,6.8549999999999995,3.5989616,6.743003,8.986586,downsize,safe,0.08175788917541471
instance-e82d569f-8670-4043-be1b-613c8e3f5154,1.781666666666667,1.5456988,2.0851903,1.9143697,terminate,safe,0.0
instance-e82ee31d-5ce7-4659-adc7-16e9232284cb,1.763333333333333,2.0489588,3.4516225,3.7442126,terminate,moderate,0.0
instance-e82f5f4d-477f-43f6-a84e-6759f83dbcb4,5.71,5.2514677,6.01356,7.1677694,downsize,safe,0.0
instance-e82f8380-ad30-499f-bd12-7889fc5179ae,8.605,2.3007932,5.086021,8.278718,downsize,safe,2.56885470905304
instance-e82fd05a-cd33-416e-a135-69a2217e7cca,1.9866666666666664,1.859116,2.464815,2.7196496,terminate,moderate,0.0
instance-e82fe362-191c-4757-b2fa-e82d4e715d54,4.151666666666666,3.4910438,4.42977,6.2602262,downsize,safe,0.0
instance-e8324fe5-de22-4286-b2dc-f19ef8ffbe0c,3.2899999999999996,2.7897003,3.8079169,5.153261,downsize,safe,0.0
instance-e83488d4-3193-4853-92fb-63761a3f7d24,6.266666666666666,5.3195233,6.4325495,6.8827333,downsize,safe,0.0
instance-e83532f0-221e-424f-aa3b-89795bf5f118,1.6333333333333335,1.5682803,15.331524,32.453228,review,n/a,0.0
instance-e83695bc-997f-42ba-8065-bcc834ba478f,12.018333333333333,8.469563,11.812808,16.151518,downsize,moderate,0.15003346646626742
instance-e836bcb0-771d-4cbf-8d5c-77138145dcad,1.8283333333333334,1.5792329,2.0851903,1.9623791,terminate,safe,0.0
instance-e836e233-facb-4c99-af82-6144959f434f,12.796666666666667,6.731866,14.02179,16.696606,downsize,moderate,0.0
instance-e8395963-83b4-45ed-b428-80cfd9c6e243,3.713333333333333,3.4313781,3.559084,4.251145,terminate,risky,0.11260205815633109
instance-e839c864-af87-48b7-a32f-aa82f97195d0,1.3999999999999997,0.880777,2.25247,3.0398962,terminate,moderate,0.0
instance-e83bef49-eb4d-4334-8dc5-ebebfad5b5e8,17.276666666666667,10.475599,11.9121275,16.30269,downsize,moderate,3.9161135954538984
instance-e83ecfc3-af8b-43f7-bdba-0ee717359cbb,1.5766666666666669,1.538031,3.8543208,3.750794,terminate,moderate,0.0
instance-e844dcfc-a8cf-43e6-a4d2-44bf5f328989,7.03,5.4052997,8.133884,11.699157,downsize,safe,0.0
instance-e84604cb-aa14-4cdc-bf14-365dc10fb8a1,0.9066666666666667,2.0183842,2.77229,3.4208686,terminate,moderate,0.0
instance-e846ed33-829b-4354-aa81-692aa7363610,9.04,7.608536,9.987273,13.768937,downsize,moderate,0.0
instance-e8488823-baa1-4b1b-a600-b3d149ef0c1f,13.626666666666667,8.672828,22.298487,49.306377,review,n/a,0.0
instance-e8493174-8a01-4b9e-a344-e8a620ff2fd6,21.069999999999997,21.638975,21.368498,25.907726,review,n/a,0.0
instance-e84cb7e1-a816-4a96-a31d-4c172805dc68,2.0733333333333333,1.9188391,2.3784826,2.561187,terminate,moderate,0.0
instance-e84e17eb-05e1-4a86-a94e-8a070a69aeb9,13.533333333333331,10.7990055,14.988194,19.54634,downsize,risky,0.0
instance-e84fab7d-e9a5-48cb-95c8-88a5e9736683,16.918333333333333,5.1110606,12.363669,20.684164,review,n/a,3.3249046746571853
instance-e8500b79-c077-4d1b-a6e3-d1c0914488a5,8.73,5.610771,9.31464,11.834827,downsize,safe,0.0
instance-e8518ddf-8707-46c1-99e3-ce0f4bce7f84,9.631666666666666,5.2101645,8.734796,10.279742,downsize,safe,0.6547159002939855
instance-e8524dea-d069-4d4b-a7ad-c1926e979ed9,17.448333333333334,14.533678,15.431863,18.322525,downsize,risky,1.4720234666188563
instance-e853e67e-3dec-4b97-aee6-b3d8ee0cd965,15.781666666666666,6.880808,14.099858,17.41172,downsize,risky,1.2277201193491616
instance-e855f08d-c66f-42af-9c81-d68504dbc454,9.068333333333333,5.6827245,9.585936,13.518163,downsize,moderate,0.0
instance-e855fbbd-2a00-43b5-bfb1-c1b75d9fb6f2,4.38,4.2083855,4.8799796,5.0727296,downsize,safe,0.0
instance-e8583371-fa14-43f5-b3bc-968322fe996d,2.8533333333333335,2.8692014,3.4090462,4.0331297,terminate,risky,0.0
instance-e8591e69-8b96-4225-b1bb-0a977d823047,3.228333333333333,2.9619753,3.160388,3.3866463,terminate,moderate,0.049600098546345825
instance-e85ad88e-83c0-4c33-a093-0753e56af639,7.744999999999999,4.4399066,13.63881,18.682962,downsize,risky,0.0
instance-e85e1b92-1f23-4aad-87db-27bf6ae28254,3.8899999999999997,2.6110413,9.931131,16.539103,downsize,moderate,0.0
instance-e8621ada-1113-4e2c-bcd7-1cb3c218d436,9.706666666666665,4.758842,11.174694,15.385747,downsize,moderate,0.0
instance-e8634b3d-b511-4956-ae62-302ae159b717,8.416666666666666,4.611904,8.344181,9.951186,downsize,safe,0.05291449228922483
instance-e8652b4a-79ea-4271-b973-d5794cd3c98b,13.645000000000001,12.381139,13.416589,14.997295,downsize,moderate,0.16674018821716408
instance-e8662b66-79f6-4673-8d15-79a0595360f0,12.534999999999998,11.903175,12.379735,14.593079,downsize,moderate,0.11334345512390016
instance-e867ef66-1c65-4423-a59e-34c1531a2c96,7.565000000000001,2.4482653,4.9820995,9.193712,downsize,safe,1.885517340850831
instance-e86894ab-11dd-4b45-b9dc-9eb58b95abb0,48.5,30.265503,53.723557,68.80442,keep,n/a,0.0
instance-e86ea244-97d6-4e7d-83eb-5e4391749402,3.125,3.1266088,3.2378917,3.8550944,terminate,moderate,0.0
instance-e87221b6-dab9-49d8-a03d-87c1641a7a90,2.52,7.3939157,15.651744,18.228111,downsize,risky,0.0
instance-e874ad05-0004-49df-aab4-28c962f27dcd,3.0066666666666664,2.213438,3.210582,4.479643,terminate,risky,0.0
instance-e87558a8-0e67-4681-9009-eaed9408b311,1.9133333333333333,1.7915627,2.4569914,2.91729,terminate,moderate,0.0
instance-e8771c39-5fb8-4b63-96c5-50fdabe69be5,3.831666666666667,3.718166,4.1347923,4.496022,terminate,risky,0.0
instance-e8782535-a0e4-4e58-aa83-0ac5a295da70,2.5650000000000004,2.3685677,4.689869,2.4443712,terminate,moderate,0.0
instance-e87b4236-a7c3-4237-884f-2f6af9e789af,9.383333333333333,8.874683,9.994417,13.062522,downsize,moderate,0.0
instance-e87de3b7-63c2-4b26-98a2-c7f94247bd44,8.07,5.616631,7.073326,9.079833,downsize,safe,0.7275719390869143
instance-e87e6a99-c89e-4b35-afe1-c059852fc646,2.8649999999999998,2.6843104,3.0341263,3.7578325,terminate,moderate,0.0
instance-e87f4871-494a-4e5e-8061-80f233aa1899,3.6350000000000002,5.1875014,5.9381404,6.8974543,downsize,safe,0.0
instance-e8819cab-0ad5-4b73-97f1-c91ce0bbfbaa,19.055000000000003,9.092143,14.71225,18.223495,downsize,risky,3.1702076782226585
instance-e882ca04-a295-46f2-9bf9-81a114be2a77,2.9466666666666668,2.722411,2.9878867,3.6354997,terminate,moderate,0.0
instance-e8865555-1140-4bda-889b-d65293a6b8fa,14.373333333333333,9.211219,11.046472,16.478168,downsize,moderate,2.428609068425496
instance-e886d89e-4b75-4a1a-974d-b3ec72ff7688,1.8133333333333335,5.640098,8.649552,11.152715,downsize,safe,0.0
instance-e8885975-cbf2-4dc2-b228-259a7e1a9b44,5.983333333333333,4.8284407,5.317764,6.5022564,downsize,safe,0.48586575539906823
instance-e88b5733-7bd8-432a-bc34-3994ff967139,10.448333333333332,6.427608,9.651136,12.491974,downsize,moderate,0.581953762563069
instance-e88c1dcb-ef4c-4e37-9565-639b2654641f,12.585,8.459771,12.892448,16.826591,downsize,moderate,0.0
instance-e88f2e11-7fdf-4f2e-9d36-bfdb3721edf1,19.753333333333334,10.447735,16.660683,21.587223,review,n/a,2.2576349782307945
instance-e89237e2-5d61-466a-b658-6e4c6f621395,19.723333333333333,12.777464,15.463865,19.768152,downsize,risky,3.109411678822835
instance-e8937c06-94e9-4f00-9db6-bf716ff5b7ef,1.095,1.0297046,1.9374526,1.607052,terminate,safe,0.0
instance-e893ea24-ce0c-4df1-bc3f-44c2b20645cf,15.923333333333332,8.082322,14.641816,17.78416,downsize,risky,0.9355075517018627
instance-e8941caa-9bb7-415f-a6db-40c5be57bb94,3.563333333333333,1.8486476,10.547382,16.790499,downsize,moderate,0.0
instance-e8950d5a-018f-4a88-ae01-95e33b14b316,13.101666666666667,9.19108,12.133754,16.927526,downsize,moderate,0.7065764097849527
instance-e8952ea8-4c76-45d6-b77f-4aba457b44fc,2.0083333333333333,1.8652259,2.2955892,2.509829,terminate,moderate,0.0
instance-e8959ea8-4d02-483a-bfe1-01e7550de8d0,3.4883333333333337,10.369155,15.595013,18.441278,downsize,risky,0.0
instance-e89614d9-6b7a-4b7b-904d-c0dba86acdd1,1.1933333333333334,1.0935427,1.9374526,1.6359982,terminate,safe,0.0
instance-e8973053-4bf1-438c-a548-a40274205563,49.178333333333335,32.493793,42.54584,60.144127,review,n/a,4.841719244893393
instance-e897ac6a-8b29-478d-b46e-191f0e31343f,1.39,1.1042073,2.1770508,1.7892447,terminate,safe,0.0
instance-e899cc5b-97e1-4e28-a0a9-61062e3e7e0e,16.161666666666665,13.948866,15.431863,18.4238,downsize,risky,0.5327567999521882
instance-e89cab7e-834c-4df7-a7f8-0870a6af2b6e,15.845,6.6348405,14.022888,15.79492,downsize,moderate,1.330141625976563
instance-e89e2e39-35a2-4459-ad15-46ee25c08068,22.95,15.89095,20.652834,26.190542,review,n/a,1.6769312248229975
instance-e89eee24-9004-4f67-a0ef-9f02be3f9829,1.2883333333333333,1.2764186,1.9374526,1.8450711,terminate,safe,0.0
instance-e8a049fb-2e59-4bac-b843-83b830a1fbee,17.13333333333333,12.041865,15.349169,17.642696,downsize,risky,1.3024401257832816
instance-e8a0bf89-ecda-4219-9376-3df697abeddc,16.94333333333333,10.586726,15.230832,17.516287,downsize,risky,1.25012590039571
instance-e8a4e5cf-c304-40b2-9e59-f7e9190e2545,3.0900000000000003,2.9377983,4.7629213,7.4050198,downsize,safe,0.0
instance-e8a5399b-8cf2-4e6e-aef6-49f27b165fd3,13.906666666666668,11.458419,13.416589,14.710443,downsize,moderate,0.3577568548838308
instance-e8a735ab-aecd-4792-bf01-d672e7e695ec,1.06,0.88040036,2.8947058,5.1442995,downsize,safe,0.0
instance-e8a7d2b6-c505-4c08-8e55-027c4ae18132,1.67,1.5339688,2.0851903,1.8374898,terminate,safe,0.0
instance-e8a85ab4-90dd-4cb7-9ec6-34280984e253,5.345,11.5344925,15.199626,17.80163,downsize,risky,0.0
instance-e8a8ab0f-204c-4a1a-9294-cd3f6d034f61,9.293333333333335,5.9751024,8.734796,10.772257,downsize,safe,0.40773256696065374
instance-e8a8c7ee-6218-44a4-bafc-0bb4eb56dae6,0.8916666666666666,0.7659394,1.9374526,1.4678708,terminate,safe,0.0
instance-e8a93ef7-bf76-4eb9-8f3d-1727623e299b,8.006666666666668,6.5129924,10.624023,14.7065325,downsize,moderate,0.0
instance-e8a9d827-590f-4170-a78c-5cea30e44966,19.298333333333332,4.5366926,13.754053,23.143986,review,n/a,4.047324558766682
instance-e8ad6059-c7f6-4789-92d4-1bfec2580d6f,7.326666666666667,2.0478282,4.537543,7.4131255,downsize,safe,2.0360604080835984
instance-e8ae66c1-ffe3-484d-aa30-9a5f2f669503,15.76,10.715469,15.328566,18.084032,downsize,risky,0.3149471138000487
instance-e8af17fe-72f5-4d55-8a06-4bf26a002930,0.76,2.4137928,3.006348,3.600102,terminate,moderate,0.0
instance-e8b1483e-0e4c-4c56-8433-721cbd7dc615,9.643333333333333,6.44951,8.201498,10.131279,downsize,safe,1.0525397702534989
instance-e8b31721-d6db-45a5-8d12-3cbe520a6374,9.908333333333333,5.725039,9.326894,12.107553,downsize,moderate,0.424450854619344
instance-e8b3769d-31d4-453d-8ebc-2581ed56aa89,3.0716666666666668,1.8797724,2.9987085,4.236674,terminate,risky,0.05325947148005175
instance-e8b4b1ad-0a50-42ac-89ab-26634716deec,0.8850000000000001,0.72753,1.6158414,1.0914192,terminate,safe,0.0
instance-e8b61474-3b87-47dc-b2d3-ba3707f9a6b9,3.2116666666666664,2.8980212,2.9124675,3.4142826,terminate,moderate,0.21841540648142482
instance-e8b7f583-f39d-4f5b-8648-188b1cf26d67,13.726666666666667,1.8903544,9.59469,16.975027,downsize,moderate,3.016342730967204
instance-e8b8a4d0-b9bb-4fdf-8b00-7c084fef9544,3.416666666666666,2.4475725,3.0341263,3.7895334,terminate,moderate,0.27925448099772093
instance-e8b93576-fd6c-48d5-8102-622a471a97ab,31.424999999999997,6.0879636,26.31933,43.318203,review,n/a,3.7271389427185038
instance-e8ba53a1-08fc-47d3-b3fe-f026c820db01,5.14,8.392435,12.736278,16.217674,downsize,moderate,0.0
instance-e8bbed45-1cfc-48cb-9e0a-f15bac665756,3.721666666666667,3.502287,3.5786028,3.8251219,terminate,moderate,0.10443662935892775
instance-e8bcd7d7-2f99-4e21-b36b-86b4d9360c38,0.635,0.68622077,1.6158414,0.9759619,terminate,safe,0.0
instance-e8bd1e93-8ca5-48a3-aebd-13d477d38eae,2.2866666666666666,1.9952028,2.6106067,3.130411,terminate,moderate,0.0
instance-e8be8c90-20cf-45be-a352-12939a13c33f,2.5733333333333337,1.812303,2.623615,3.3446777,terminate,moderate,0.0
instance-e8bf00ef-4abf-4e2c-bb2e-3d2023e4fd71,8.701666666666666,8.346099,8.919305,11.776393,downsize,safe,0.0
instance-e8c2f10c-5d9b-4b4f-8e3b-f269891a52a6,6.075,3.8603358,5.653329,7.5925107,downsize,safe,0.3078199062347413
instance-e8c31c16-d1f4-42af-869e-1a7310e8712a,17.958333333333332,10.868078,16.440397,20.335476,review,n/a,1.1080933316548656
instance-e8c59d0b-e9f8-4bc3-8281-8256a7c0b5d3,18.191666666666666,14.053164,15.9717865,19.073154,downsize,risky,1.6205125223795573
instance-e8c5b4e9-8691-46c3-9c4b-b83b958bc8fa,6.761666666666666,5.938635,6.6237955,7.624063,downsize,safe,0.10064594484964945
instance-e8c82909-8e57-4bef-889d-daa942a053aa,2.393333333333333,4.545666,7.8902664,10.613344,downsize,safe,0.0
instance-e8c85dc1-9a2e-499b-a967-f84f211f813b,14.028333333333336,9.000257,15.560958,25.839565,review,n/a,0.0
instance-e8caec31-2e40-4af3-a0c2-ea30386c5968,10.41,8.112237,10.183344,14.226546,downsize,moderate,0.16545896224975598
instance-e8cc0526-98c1-4808-91db-b295ac40cb61,0.6383333333333333,0.39506096,1.6158414,0.6888388,terminate,safe,0.0
instance-e8cc9c49-267b-4724-be06-8cd831c4c1a0,1.4116666666666668,1.3764571,2.0851903,1.7332773,terminate,safe,0.0
instance-e8ce5c68-527c-48e9-8d63-f2b0a2a93e39,3.02,2.9462647,3.0774946,3.3343697,terminate,moderate,0.0
instance-e8d59efc-ec91-45f4-886b-1bb0f273c997,12.708333333333334,6.5455947,12.7798,17.746826,downsize,risky,0.0
instance-e8d66e14-4cea-4ee1-9075-be5c3076b0bd,0.37833333333333335,0.27294025,1.6158414,0.7122653,terminate,safe,0.0
instance-e8d7b423-33b9-492e-b579-29e78dac94f4,3.3816666666666664,3.1554997,3.3133109,3.9709818,terminate,moderate,0.04989973770777363
instance-e8d8f2d7-9fff-44cf-a0f9-4194f2a101bd,3.7383333333333333,3.5420754,3.6821651,3.9558086,terminate,moderate,0.04100277684529619
instance-e8d97bac-9a1a-4778-9ac4-74cfaef60b38,8.870000000000001,6.0160117,8.734796,10.769647,downsize,safe,0.09869923362732007
instance-e8d9dd79-3c1f-4dae-a78c-0f69c9108957,7.516666666666668,5.820078,7.723219,10.001337,downsize,safe,0.0
instance-e8da4a20-1ec0-4e0b-8592-428b67330064,6.3,3.2549906,8.487913,10.396486,downsize,safe,0.0
instance-e8da99dd-93a5-4285-9c2b-7c1d07aab65a,1.9666666666666668,1.6492982,3.0424435,3.07767,terminate,moderate,0.0
instance-e8db5db2-d861-4394-815b-782431bb8f65,1.8950000000000002,1.7505639,2.4002078,2.9825852,terminate,moderate,0.0
instance-e8dc69e8-d121-484a-ba0b-990917f07c45,4.388333333333333,4.942927,6.312493,9.3717375,downsize,safe,0.0
instance-e8dd191b-d67b-45d8-bf2c-101d25da25fa,16.776666666666667,1.5645822,10.547382,16.790936,downsize,moderate,4.547377547709147
instance-e8dd31ed-2b42-4680-b776-1c82f0afd9f6,5.944999999999999,4.248541,4.8799796,6.0681767,downsize,safe,0.7774648843765255
instance-e8ddf7ac-6fb4-4e56-802e-2b11c92bd293,4.326666666666666,4.0702295,4.89285,6.9254622,downsize,safe,0.0
instance-e8de6c69-73fc-4725-8048-3421bca7a316,5.613333333333333,5.172682,6.808961,8.600165,downsize,safe,0.0
instance-e8dfa953-3269-47bb-83b0-e4b3fedd712a,9.74,8.006597,15.00603,18.468164,downsize,risky,0.0
instance-e8e057a2-5ce8-40dc-94dc-6f4e79631d93,2.9883333333333333,2.9207768,3.0988846,3.3420079,terminate,moderate,0.0
instance-e8ea3334-d1f3-48a8-b6e1-a4641c5653ab,2.661666666666666,3.56704,8.224805,10.0482645,downsize,safe,0.0
instance-e8ea7c66-2adb-4e94-a9e1-867a97a97d28,3.2016666666666667,2.9302619,3.0988846,3.7758992,terminate,moderate,0.07503092142740886
instance-e8eb82b1-ddae-42c6-810a-ef15e566db60,0.5383333333333334,0.40714833,1.6158414,0.7054143,terminate,safe,0.0
instance-e8eba339-0637-473f-ab07-77fffffb07c8,9.038333333333332,3.5802236,8.344181,10.047454,downsize,safe,0.5067311589558912
instance-e8ec10c6-0baa-4797-9e4e-59e902aa0e33,3.59,4.753319,5.5350184,7.539412,downsize,safe,0.0
instance-e8ec8d3b-4c7c-4eb1-902e-c806628f240a,8.178333333333333,5.8757343,7.4746447,10.121568,downsize,safe,0.5136927308400467
instance-e8ec93ef-c155-45dc-8e9b-26e9e89496c6,8.370000000000001,4.722338,8.039437,9.918933,downsize,safe,0.24131077537536696
instance-e8f0ac8b-a4d6-491a-bc36-13140af51b54,3.518333333333334,3.4223092,3.7455397,4.4219103,terminate,risky,0.0
instance-e8f2c176-b29c-4f27-9720-32ab916d6d26,8.763333333333334,6.4097786,8.710413,10.781662,downsize,safe,0.038631858571370664
instance-e8f344e3-f710-42be-9043-0b85e5ed3ec7,2.4133333333333336,4.591493,7.4212465,9.599353,downsize,safe,0.0
instance-e8f51127-3bd2-4d62-bc56-46dd099e24b6,0.8433333333333333,0.50013846,1.9308586,2.5645194,terminate,moderate,0.0
instance-e8f521ce-d74f-4733-bf04-0bc2eace186f,0.6533333333333333,0.6058911,1.6158414,0.80765593,terminate,safe,0.0
instance-e8f6e9f8-e398-45d6-9e93-b7e1724964e2,6.243333333333333,2.4804087,4.237447,7.0939245,downsize,safe,1.4642971803029377
instance-e8f89513-2181-46e5-ada7-76ade6ed1686,16.86,8.63623,15.404949,17.96841,downsize,risky,1.0621870925903316
instance-e8fb818a-2619-41a4-9aeb-b1c06ffdfdd6,2.795,5.0605307,8.651297,12.421827,downsize,moderate,0.0
instance-e8fcb33c-a7cf-4225-b944-f5f8fa028aa0,17.021666666666665,14.290906,15.550826,18.712797,downsize,risky,1.0737136336008695
instance-e900360e-906f-4f56-b869-2c38ca5d433d,3.9416666666666664,3.7243278,4.330427,4.4413257,terminate,risky,0.0
instance-e90046bf-b496-48d9-848c-7d31baaa54fd,16.450000000000003,13.386123,15.349169,17.555214,downsize,risky,0.8036067924499533
instance-e900de7e-7373-4e68-b17c-8fd1d357e43b,2.14,1.9112167,2.4569914,2.6881778,terminate,moderate,0.0
instance-e9031fbd-7fa8-4aad-9c81-b38fdd171273,20.263333333333332,12.719706,15.031386,21.666851,review,n/a,3.8193212792714424
instance-e9039ed2-8155-4a1c-9a8b-3c453e12ef7d,3.2816666666666663,3.150411,3.2378917,3.6997623,terminate,moderate,0.031955744616190315
instance-e9049cf4-78ad-47b4-89a0-4f50a3ce4e4a,16.441666666666666,6.3548813,14.052374,17.36156,downsize,risky,1.7441837298075358
instance-e907b8ef-e689-4ada-b89d-94d2d6fc6c91,12.604999999999999,10.591471,12.659147,14.598896,downsize,moderate,0.0
instance-e90b01f6-bd9d-4d2e-a5fd-4e7a2cba08ff,1.4016666666666666,1.2829903,2.247285,3.1938944,terminate,moderate,0.0
instance-e90ca22d-1d1a-45ad-963f-bc9ec2fcfd4e,6.235,11.312365,15.595013,18.504007,downsize,risky,0.0
instance-e90df690-84a7-44a2-9c3c-0fa413274f26,2.716666666666667,2.5158668,2.7520704,2.879214,terminate,moderate,0.0
instance-e90e6304-1227-4afe-8caa-62e63f54611a,1.6666666666666667,1.51464,2.0851903,1.7168788,terminate,safe,0.0
instance-e90f9d7b-47cb-43a8-b43c-ea9dc452d01b,9.588333333333333,6.975087,8.734796,10.581403,downsize,safe,0.6230825669606523
instance-e910604a-d7b1-4ad0-ab5d-2410c793b3b5,9.191666666666665,5.5105095,8.719458,13.05,downsize,moderate,0.3447125994364406
instance-e9119ef9-02d7-468a-827a-53e78f260102,1.7633333333333334,1.6684604,2.5324106,2.9915996,terminate,moderate,0.0
instance-e9142d4a-2869-458d-9b54-773b5b85e4fb,20.15,6.1197653,16.304068,20.3706,review,n/a,2.8075306434631337
instance-e9157cfd-fa05-4749-aa3f-86ba235cca13,4.625,3.5851505,4.2596025,5.362791,downsize,safe,0.266740140914917
instance-e91698ec-97e2-44f3-81ac-fe6685ce39c3,15.661666666666667,11.573683,15.153702,17.116621,downsize,risky,0.37081436564127634
instance-e917702f-46ca-46bf-8885-49762dc91d1b,14.591666666666667,9.505719,13.575227,15.436605,downsize,moderate,0.7420011145273845
instance-e9177a79-33f3-40a4-88a7-c204a7ac3e36,0.9583333333333334,0.7717275,1.7779359,1.3684765,terminate,safe,0.0
instance-e9198fc0-ad94-4f6c-82a0-e2ef4d4a9d4f,86.08166666666666,30.770687,60.107346,76.71567,keep,n/a,18.961254392496745
instance-e9199dc1-4a36-42cc-ad68-eca0f0d4c714,0.21,0.13383633,1.6158414,0.41072142,terminate,safe,0.0
instance-e91c0be7-5975-48ad-9340-4933e455380b,6.6066666666666665,3.1141932,5.0539246,7.4495134,downsize,safe,1.1335017374674479
instance-e91cdf10-96f9-469d-a982-8596c37df7e7,10.346666666666666,6.9492693,10.504015,14.5255575,downsize,moderate,0.0
instance-e91d057e-6678-4045-96bb-78af18cc85d9,9.383333333333333,5.6187487,9.532686,14.515455,downsize,moderate,0.0
instance-e91e8304-89e2-42d9-94c7-0583ac086c74,15.656666666666666,10.260435,14.62305,16.496925,downsize,moderate,0.7545403593699135
instance-e91f4ff6-72c9-4b42-b016-e34526945817,9.538333333333334,6.216515,9.363141,13.503335,downsize,moderate,0.12789035962422737
instance-e91f6704-ec97-496e-ba96-a5846062e0dc,2.971666666666667,1.9110159,2.755818,3.3143091,terminate,moderate,0.1575696068445845
instance-e920198b-d59a-461f-a4ff-a147e5c90bfa,3.215,2.8229518,3.5351353,4.5834975,terminate,risky,0.0
instance-e9228307-02c9-4f53-b40d-40f7efb18096,16.53,8.102912,14.830722,17.05698,downsize,risky,1.2404730457305917
instance-e92315dc-be6c-4631-91c2-f5e3945567a7,3.2616666666666667,2.9937541,3.0988846,3.4216459,terminate,moderate,0.11883092142740888
instance-e92400e6-8fba-451d-888d-5c13ecc6a3ea,6.348333333333333,4.8899937,6.4439607,8.171451,downsize,safe,0.0
instance-e9244c4a-e160-498f-9868-accb253d43ac,18.138333333333332,11.161392,15.706905,18.439278,downsize,risky,1.774942416890461
instance-e925490f-a22d-4360-b9f2-516aae67daf8,3.2633333333333336,3.2667193,3.4844654,4.1530557,terminate,risky,0.0
instance-e925ca95-51bb-4923-bd38-0f5198b2412f,9.101666666666667,4.725731,8.734796,10.273494,downsize,safe,0.26781590029398594
instance-e925f24e-75db-467b-9400-e2ea9ab6b029,2.461666666666667,2.3290334,2.6803987,2.8685853,terminate,moderate,0.0
instance-e9269f3a-14f1-4f61-922d-a556672de77c,2.035,0.6529528,1.9374526,3.5737135,terminate,moderate,0.07120963506698619
instance-e927059f-64dd-401c-8fef-c51bc38b73a6,16.488333333333333,7.9136453,15.349169,18.28455,downsize,risky,0.8315901257832845
instance-e9276592-1308-4301-ae1d-c305b131f64e,7.335,4.6986055,6.3372016,8.398706,downsize,safe,0.7283928354263306
instance-e927bb24-f9cb-4d3c-9d67-9fafa301a9b3,4.0,3.2089438,3.6821651,4.4265575,terminate,risky,0.23201944351196288
