instance,actual_cpu,pred_low,pred_mid,pred_high,action,monthly_savings
instance-94934af6-84cb-421e-917a-b2d41919bbd5,0.6816666666666668,0.5790589239037509,0.6446970884624941,0.8907724123549977,terminate,0.02698779208904606
instance-9493f67f-ec34-4488-acba-e626dc6b0721,3.8633333333333333,3.479278384473239,3.6521279058324416,3.8367187144158086,terminate,0.1541799620756509
instance-94964569-e6fd-4f61-956e-2555001981e8,16.095,1.725281092160786,5.317723172736197,16.630744520049298,downsize,7.867412083902575
instance-949722f7-a2ba-4388-ac29-f7e3f232ae12,8.214999999999998,5.6059561825819575,9.152788953371406,10.419947008710658,downsize,0.0
instance-9497777e-da8f-49fe-ac61-e1c44df90489,7.493333333333333,4.533668397799524,5.348686433232962,6.270004671694017,downsize,1.5655922370732709
instance-94979ae0-0633-420f-9497-40c7610fd396,3.7900000000000005,3.597951624075509,3.884978213839029,6.042230003498922,downsize,0.0
instance-9499694d-de74-4aaa-8f8f-8df08c80d6b0,5.48,3.6353754212401563,7.643494523606003,10.760915120916625,downsize,0.0
instance-949e4969-6b5a-486c-802d-cfa073e6b0eb,16.441666666666666,7.719670540988596,16.331091476459456,17.153793642407948,downsize,0.08071988885126384
instance-949eae48-34bc-478b-bab6-ee23f59dd3c4,6.28,4.883986967648802,5.570797290941819,9.525825792389883,downsize,0.5177179776124725
instance-949f3131-5866-4ae2-8a45-c1ef1e35dabe,8.795,4.59638879496584,8.596581674586268,9.667223030318535,downsize,0.14484537755202415
instance-949fd5f5-562e-4c33-8703-56ac6809a3ec,5.1833333333333345,1.4020833778010404,3.699492383112274,4.860331553770564,terminate,1.0832038936613742
instance-94a01095-00d2-4418-92f4-bcd0e5adc629,1.67,3.5102295586588044,3.7663002542445003,5.342158340886029,downsize,0.0
instance-94a21e20-c1be-497a-bd08-97b4019d179e,8.17,5.594119686549615,8.60392610576062,10.062590587106525,downsize,0.0
instance-94a3e53c-fb07-4de4-9415-7372db8d2172,11.68,6.683724252148116,8.687601732550391,11.562434169647787,downsize,2.1844507352382143
instance-94a49674-b4d6-4d50-b3af-bc7670413d16,4.7250000000000005,1.8845302964887363,4.756746499216187,5.682636462919404,downsize,0.0
instance-94a4c900-e04f-4f2d-8fd6-6b62805e92ea,12.116666666666665,9.490653979073524,11.909025057353192,12.364679796959662,downsize,0.15157837479883546
instance-94a65dae-4d16-4519-a5dd-4f8bb39e2ade,38.25833333333333,18.0054975933053,25.640191525723395,31.98705548243102,review,9.211243519555255
instance-94a7e060-fb8b-4cdd-9c65-5ee873063038,7.965,6.941382498015962,8.045042861923815,9.053602808450888,downsize,0.0
instance-94a9573c-9af6-47ce-a7c3-d9364fc0d24c,0.7200000000000001,0.6888193235212434,0.7271249862673193,0.8233216602288699,terminate,0.0
instance-94abf2aa-7589-42d2-a636-5c7df8e39feb,5.4399999999999995,8.96300401836111,15.789509564764773,16.95014579721916,downsize,0.0
instance-94ac6562-5dbf-4397-9360-e24f819fe31b,10.826666666666666,9.352375818276762,13.784938089161534,15.056268383119864,downsize,0.0
instance-94adb845-58f8-46cd-97d0-3e2fe094e5c0,12.835,8.295705959964177,12.912078952313632,14.592906722579166,downsize,0.0
instance-94b02d5f-0916-4bef-a8ec-f928bea16ac8,3.97,3.988174873167794,3.996271934953712,4.44093249792354,terminate,0.0
instance-94b0f770-c192-44b8-977f-620cf2a795e6,2.4366666666666665,2.3210752992555848,2.3937701144896972,2.649560039015619,terminate,0.03131448308918759
instance-94b14eca-eb76-4037-aeea-f2914149806c,10.517499999999998,8.511172968992387,13.895034462258407,15.644434345205495,downsize,0.0
instance-94b1fdb1-2142-4d8c-8fc1-61eabb2c5f6b,3.4600000000000004,3.1702170901768683,3.3561754775620725,3.566174425843253,terminate,0.0757919013796874
instance-94b401b4-c17c-42fc-bbca-b1ef7e472daa,16.276666666666667,9.444783816853228,16.499546972417477,17.048195623359558,downsize,0.0
instance-94b538e9-99a7-4048-bf41-dd515cd0c160,38.21166666666667,37.466012685709444,38.25006918221197,47.48548834790142,review,0.0
instance-94b68dce-ba33-47b8-9fec-87e8c5bc2b0d,9.255,6.390836314994355,8.362552204131651,9.84619366833552,downsize,0.6514868909838953
instance-94b79bab-301d-441b-9ca7-726de00eba0b,10.971666666666666,6.913789106822034,10.149854700632435,14.919153278546856,downsize,0.5999227352049884
instance-94b864ca-9a47-4bd8-9ff6-30490f7e990e,35.17333333333334,26.121127027723674,35.59428945232912,39.456764344802764,review,0.0
instance-94b890a8-4807-469f-b60d-37026528c86a,16.138333333333335,9.300177889072833,15.72516198394866,16.906792346289965,downsize,0.30161508505081347
instance-94bac357-2f6e-4d5a-8403-096a87de165e,2.9883333333333337,2.9968303730119903,3.1312795275084215,3.367066327107609,terminate,0.0
instance-94bda990-ba70-4599-b073-c5f14ad44215,2.565,2.5382102294293283,2.7924975540421584,3.012257359956027,terminate,0.0
instance-94be5d70-8abc-44b4-9143-63fa0dcc52d6,7.353333333333333,0.31266122140675645,2.517589107160166,5.979232055675274,downsize,3.5300932851064113
instance-94bf0a3b-a639-4ed3-bdf8-d8b7c05dd371,2.7016666666666667,2.1396159544084195,3.891795115737437,14.09118760852416,downsize,0.0
instance-94bf18ba-3bc7-4f6b-a67b-b5c3e8331397,11.28,6.176638173145094,15.95837281346051,16.93523955389244,downsize,0.0
instance-94c00f33-8333-41db-8bcb-bfac025866c1,3.028333333333333,2.9349913105130865,2.9900782309666236,3.199161537422408,terminate,0.02792622472769776
instance-94c044e6-fa1f-4bea-86f4-96c992174f39,7.2316666666666665,4.6178022335286,7.329644860947874,8.901128483728312,downsize,0.0
instance-94c20e29-5c2e-4656-98f4-5b66d3f393fe,8.541666666666666,5.7837477546983225,8.540951266329115,10.26290576649477,downsize,0.0005222422464123256
instance-94c485a3-e40f-4e7f-9aec-daefac12d0f2,14.825000000000001,8.191084166376775,16.512551847032412,17.72950502115199,downsize,0.0
instance-94cae647-1e9d-438b-a80b-99851c6b4412,1.3949999999999998,1.395968139995171,1.5353524133202228,1.8225626574613234,terminate,0.0
instance-94cafeec-4989-49be-b373-6cd957ac050c,2.935,2.8016447560248916,2.930124049611268,3.0410381573600875,terminate,0.0035594437837742853
instance-94cbdaa2-1457-4881-baba-5c86a5716f49,10.700000000000001,8.52298314148039,14.116519216955588,17.029248394922263,downsize,0.0
instance-94cc62b2-26eb-48c4-aadb-9da9160b6334,3.0400000000000005,2.92907043543096,2.991669571241805,3.091306071691282,terminate,0.03528121299348279
instance-94ce1e2e-ed73-4457-987e-f1feb1f5561a,5.3566666666666665,4.914351116301904,5.252246198589777,5.57887824848433,downsize,0.07622694169612929
instance-94cee4eb-fad1-423f-9374-513b54e0fb4a,2.213333333333333,2.036463777477274,2.2450105481211384,2.424750707988096,terminate,0.0
instance-94d39f59-bd1d-4b95-a6ba-84b3dcda29f2,4.71,2.1003756272897474,4.96716579189656,9.865108428950132,downsize,0.0
instance-94d41825-84fe-4d24-b4eb-eb99a7b75d02,17.791666666666668,8.37845451395416,15.930561233887206,18.115175266383616,downsize,1.3586069659290074
instance-94d57b41-cbb7-4bde-82cf-109bdac6d82f,8.671666666666667,4.3674360238763565,8.546862644096334,9.556453270395913,downsize,0.09110693647634266
instance-94d61413-9fb1-47af-8526-bd2beca70953,19.831666666666667,6.758026471943371,13.790686343040694,18.24242426790528,downsize,4.409915636246961
instance-94d7b48f-492e-4b02-a785-f9225bb92158,1.4166666666666667,1.4374406827179673,1.4722471997433773,1.5027330509065735,terminate,0.0
instance-94d9260e-fa51-4394-aeb7-d7977472d3c6,0.8483333333333333,0.7488251830018398,0.8497123471970633,0.9847734658826381,terminate,0.0
instance-94dabb7f-5149-415b-9696-6ef4167f5982,14.478333333333332,9.000488736369082,15.900834576630379,17.268681342059544,downsize,0.0
instance-94e1d2f3-7fce-4d94-b367-0a1859bd2f4d,2.6775,5.5645564846085644,9.040433582181,13.307868115129352,downsize,0.0
instance-94e3636c-5e75-4b50-9075-f3a712561278,3.2366666666666664,2.9633550389203025,3.1847198818473426,3.3483334248567322,terminate,0.037921152918106375
instance-94e36b91-5954-40fc-8965-061e514214ef,3.1183333333333327,2.834121904496006,3.059113183445931,3.3765748974388394,terminate,0.04323070941780337
instance-94e3fdda-1975-4709-9dd2-c5c4a574e1ab,15.71,9.48228815749631,15.558068166099003,16.0807407442923,downsize,0.11091023874772811
instance-94e44912-bfff-4765-a3d7-d543195aade9,5.948333333333333,4.1718512143603315,5.816398441773252,9.452899071684241,downsize,0.0963124708388592
instance-94e4866d-22bb-475e-9bce-0e4114a3abfd,18.41,11.708555288445494,17.88803463620145,21.827630636013456,review,0.38103471557294166
instance-94e579ca-4a1a-41fc-8606-05def09a2b46,15.755,9.341602125754413,15.71304883800055,16.315054529122133,downsize,0.03062434825959942
instance-94e607c1-913d-474d-a5cf-4d73f6b1ddc1,1.3516666666666666,1.1588666416321494,1.2686929782224239,1.4658141369687323,terminate,0.06057079256429716
instance-94ebcaff-700a-40ef-b8d4-33172d5b4db6,3.708333333333334,3.392740091707276,3.6269454778400902,3.7679960449335947,terminate,0.05941313451006789
instance-94ec08c3-fcd7-4a5b-a14c-35e10180da11,16.555,10.914813950623945,16.965155773447847,17.99844999948223,downsize,0.0
instance-94edae93-054a-42bf-aa41-08e781ff2be1,0.11833333333333333,0.6281055361216107,5.206951422621573,8.181553965648423,downsize,0.0
instance-94f196ea-d67b-4c74-81e9-ef34c57914ba,5.944,9.292540547898207,17.49908125506102,18.701220079795615,downsize,0.0
instance-94f48309-610c-4137-b798-a452216a7f58,15.978333333333333,9.84539447992495,16.035434113768055,16.53435051066952,downsize,0.0
instance-94f73d43-867a-42bf-a0d2-131879eb218f,16.081666666666667,8.022529361729372,16.413966879011877,16.96809618567239,downsize,0.0
instance-94f77e28-54b1-4b12-a7e8-6f5775db0783,28.255000000000003,5.013208925994715,6.490326164362101,8.759042769328596,downsize,15.888211900015667
instance-94f79764-7b3e-48d3-9d78-650cbefb2e58,2.9000000000000004,2.9029764311809663,2.987204300437551,3.118997313895392,terminate,0.0
instance-94f8091f-dbd9-4631-8002-40a5b45898a7,15.41,7.339694503869335,15.692394382425315,16.802399321840014,downsize,0.0
instance-94f910fe-9cd3-4130-9e7a-89d9c2b0a0c6,19.418333333333333,1.945705910433946,3.093461036709506,9.52608341173301,downsize,11.917156776535393
instance-94fa01cd-d3c4-430a-95ca-00b29c72463b,15.824999999999998,8.797232878106502,15.819408897668124,16.906792346289965,downsize,0.004081504702267686
instance-94fa9e36-46af-4010-96fe-62e071b3c2bb,3.19,2.927070346636771,3.26145050414856,3.4933250650399446,terminate,0.0
instance-94fc08a1-d264-4a46-aeb0-2cde4e46142e,29.69666666666667,8.877713189427297,12.777407409367614,14.169453408431172,downsize,12.35105925782831
instance-94fe881b-3b6e-4dce-8aa6-9375f4bcaf01,14.506666666666668,8.746527391950666,14.08334116677239,15.805654781347927,downsize,0.30902761492282244
instance-94ff091c-75ba-4a37-a594-383bffb59bd9,3.78,2.7028126787970117,2.9807028091613046,3.1759049988778725,terminate,0.5834869493122475
instance-94ff2417-b2e6-46a9-9668-5b16b292069b,2.4050000000000002,2.0619101583486623,2.3310236932587425,2.564725799639547,terminate,0.054002703921118174
instance-9500b137-2643-4c3e-86e6-3b463493cc5c,17.169999999999998,1.540623831144388,5.8818209011213005,16.79708091820639,downsize,8.24037074218145
instance-95034d94-616b-458d-8ba2-92d16e160960,11.198333333333332,8.96003440019247,11.163147377184476,11.838882439166506,downsize,0.025685747988665124
instance-95040a80-1ec1-4053-ae7d-a6b22bd83d1c,15.515,2.208227872179553,6.275471393714837,16.37032461574479,downsize,6.744855882588169
instance-95045d68-f68a-4bb4-a137-23b2a51a53a5,7.246666666666666,4.612392505045185,7.260117131149277,9.100753760312042,downsize,0.0
instance-95051f21-0126-4c21-8561-750f52917c0f,9.468333333333332,7.212899444600076,8.71554135317003,9.975400351641595,downsize,0.5495381455192103
instance-95052e67-3def-4a1c-837c-93ff75a359d0,36.28333333333334,5.302140723441119,19.306005948426893,38.3116363266986,review,12.393448990981705
instance-95054ef0-425d-4f30-9c3c-a6f54d36319f,15.788333333333334,12.039794892499746,17.776625137471413,16.825723214833406,downsize,0.0
instance-950566fd-cee7-490c-8c28-5f92baca27eb,17.080000000000002,8.50192182630848,15.657208258901292,16.81293088097853,downsize,1.038637971002058
instance-950835ba-26a6-4d78-9850-7ccab16b8569,2.796666666666667,2.2410355526115033,2.6301007648792463,3.0506244177878887,terminate,0.12159310830481704
instance-950948a7-965e-40b1-95a5-11563aef8871,19.72,38.11659188087642,46.79734360453237,52.717878417298046,review,0.0
instance-950a281d-e70a-4ea5-8078-8d50734858e3,15.015,9.679283144302794,15.006801284184597,15.598411531918519,downsize,0.005985062545244588
instance-950e2c88-05bb-4464-a6b4-8960958784f8,7.753333333333334,4.2708999829997225,8.441469032199496,9.422644455516943,downsize,0.0
instance-9510a0dd-191d-484b-9889-36dd72e38d92,15.116666666666667,8.966197634007006,13.921200903172874,15.341294971834298,downsize,0.872690007350469
instance-9517673c-3a6b-43c3-a14e-8a798548a853,2.275,1.9744797837207304,2.237387868330939,2.429532467248518,terminate,0.027456856118414343
instance-951a656f-71d1-45f4-827e-a708e285b72a,8.868333333333334,2.218337031386434,4.799030895941639,6.542605974817964,downsize,2.9705907792959376
instance-951de6e2-9658-4740-84e2-18e0db7c3e7f,14.648333333333333,9.322533800169658,15.813301224955584,16.336280026994178,downsize,0.0
instance-951e4912-0d3d-46cd-b229-0155c42e32bd,7.56,4.573178446110641,8.558723821705875,9.557465912374663,downsize,0.0
instance-951e4e30-b5d3-4310-a353-97bf4fc8fe2a,2.3383333333333334,2.211980859203121,2.4069013417415657,2.5439698744411157,terminate,0.0
instance-95203b85-6591-401d-9f77-96f762af104b,5.41,2.2277128625261513,4.44328758202847,5.708292837716725,downsize,0.7057000651192173
instance-9520b012-b3f1-4227-8e42-fc01315a8c42,0.98,1.3278482065671444,1.465554469494092,2.5865152600374794,terminate,0.0
instance-95237c5d-fa9a-432b-b82e-41c66bf9b875,2.8983333333333334,2.5953369537694813,2.8151782268717116,3.0402422025425566,terminate,0.06070322771698394
instance-95259f9e-04c4-4de6-a5d8-203c3b459556,7.204999999999998,10.690928024394058,19.36757799633578,25.083809962490747,review,0.0
instance-9525c9e2-8fe8-457e-b1ae-b11001758176,2.0533333333333332,3.130716150363123,4.514251614970413,5.485754569898174,downsize,0.0
instance-9526b87a-5140-4474-84bf-27a58bf24a96,6.812500000000001,7.943898765507546,13.243112216979599,16.968959733085228,downsize,0.0
instance-9526c6bb-1869-47b4-9d6d-520b85464a57,0.3466666666666666,0.28264479422049454,0.29609357105805223,0.41945311341521896,terminate,0.03691835979428851
instance-9527137a-657b-4e2c-bb88-2350c17fe768,6.7299999999999995,3.5603347998763555,7.004837221256435,10.15130405708696,downsize,0.0
instance-9527ad5e-fb71-4bf6-9735-fcb828a5de01,12.815,8.849430807310432,12.670913119690065,14.760500024463841,downsize,0.10518342262625248
instance-9527fa11-8cf1-4feb-a944-1720933037e4,15.980000000000002,9.679283144302794,16.289193372729926,17.09422043707887,downsize,0.0
instance-952d1c65-b0e0-43d3-8aa7-052faaaa224d,8.781666666666668,6.0980857463473,8.947470920477148,9.605138307395107,downsize,0.0
instance-95335207-e3cd-4d2f-96e8-5e381d85cf8d,8.398333333333333,5.380571577339128,8.117971222099161,9.206745998128902,downsize,0.2046643412009458
instance-9533a1ac-2be2-4619-88e6-8d72adb11d26,9.215,10.524283741383288,17.194410468830217,20.51511344365545,review,0.0
instance-9533edcb-2f06-4cad-9795-0a431398c881,1.8800000000000001,1.5718164443020919,1.7727933700705383,2.32042458049866,terminate,0.07826083984850714
instance-95348c00-e273-4ecc-a94a-26377a434f3b,17.597999999999995,11.484124311796947,26.50492327916178,32.22399821277638,review,0.0
instance-9535710e-a96d-4f26-96c1-28d0c947d3f7,4.8966666666666665,3.8938035501991637,5.629789801429809,8.911872562272048,downsize,0.0
instance-95378972-5ce1-4a07-9164-f6e77d18ab2e,15.436666666666667,7.422070920255924,13.102724779111085,17.402818794353603,downsize,1.703777577915575
instance-9538480a-70ea-4ed3-b113-0fe355383a1c,8.581666666666667,4.463118394374064,8.548171260569351,9.556453270395913,downsize,0.024451646451040716
instance-953bff0c-caa0-4446-9194-477879653ffb,2.5850000000000004,4.6658498861435165,8.658948978848677,9.853378845501595,downsize,0.0
instance-953c0288-0cb9-46f8-a322-5031ad96ca7f,2.5849999999999995,2.5222030189780558,2.6573419889574614,3.0431192586759965,terminate,0.0
instance-953c32bf-2552-488f-8de0-7450f5878b02,7.984999999999999,4.355832555570434,7.786042063177154,8.993767138247428,downsize,0.14523929388067697
instance-953ef929-193a-4b64-a3b3-1a4fa578b6c4,1.32,1.8799654737903861,6.807166662012992,8.848012485168173,downsize,0.0
instance-95406c47-830c-4561-959b-ea8cadbfbf2f,3.1133333333333333,3.1099757712941054,3.238380324633872,3.5612794816725017,terminate,0.0
instance-9541d70e-320a-483b-ba1a-66a3a9bd1656,12.75,8.966197634007006,12.625701894885815,14.419653474450072,downsize,0.09073761673335533
instance-9542f925-eb7f-48d5-8c05-326708b11ab8,13.603333333333333,9.187950215331291,13.532260858208614,15.544890313080565,downsize,0.051882906841044976
instance-9543178a-d500-40bb-81e6-1253bea432ea,4.3933333333333335,3.158980265977523,4.674353771429711,5.556387867234673,downsize,0.0
instance-9546de81-f133-4fd6-8b36-e34dc3060a57,1.345,1.2332230445802268,1.3018036550140766,1.467278758727099,terminate,0.03153333183972408
instance-9546f6e7-0a11-46ae-97e6-0ab11d26a80c,7.4375,8.027240088624955,13.662222271805998,16.680462616060073,downsize,0.0
instance-95470aad-2bfe-4708-8613-12c4870df826,11.235000000000001,8.994006831099219,11.164229543820817,11.852287954841692,downsize,0.051662433010804795
instance-95482a59-ff41-4391-a1d6-86002ac37736,3.4883333333333333,3.32191719083657,3.4806940772394235,3.5235850439229766,terminate,0.005576656948554159
instance-95486bdb-d9f8-412d-b8b7-6fb7505ddda0,12.813333333333333,6.271074251908858,9.118004746431975,11.576967327697828,downsize,2.697589868437991
instance-9548ab01-9c04-40a0-8dc3-ac34dc9cb6ac,6.920000000000001,4.908859697368264,6.702996601039883,7.670262543937134,downsize,0.15841248124088575
instance-954974ae-5fcd-477c-9ee0-a397787dded3,1.06,0.9287337099472868,1.0317874247330812,1.1152877921503366,terminate,0.020595179944850793
instance-954aa54e-93e4-4f09-9f17-fe46a08454be,1.82,1.7125046144557832,1.915660874922482,2.0968619797210897,terminate,0.0
instance-954bfffd-5f87-4e79-814b-50204b4f376c,3.538333333333334,3.397520154833006,3.650609665453319,3.8379560256249157,terminate,0.0
instance-954c300c-cde3-4751-a5d3-2ff8bf01fef4,2.6366666666666667,2.780404752029703,3.088062277816853,3.38414945713293,terminate,0.0
instance-954c6a71-6e04-4d1b-b843-1ab306e66ce4,2.34,6.688507930029082,13.757523643567865,18.067784895692725,downsize,0.0
instance-954d7f16-ce4d-4363-b6a5-3b4b9d89081b,14.893333333333333,9.072185487130039,13.627298650593579,15.030792903242814,downsize,0.9242053184000204
instance-954e3ed8-2709-40d4-8ddd-9da5e8c5a3df,7.868333333333333,5.419360204597301,5.867206972672676,6.638718152068447,downsize,1.4608222432822795
instance-954e715a-6d70-4118-82c2-955eae16150d,3.213333333333333,2.923769165845431,3.1200614917028053,3.4755052217096334,terminate,0.06808844439028515
instance-95501844-e4e8-40f3-94fe-8f345afd5628,2.8716666666666666,2.9254947719990927,3.2163202562373314,3.5089465048386255,terminate,0.0
instance-95521a9a-fece-467d-9644-e9a746b65006,2.21,2.2159285557651174,2.287001302847742,2.4355968617139983,terminate,0.0
instance-955230be-0b40-43e6-9f5f-68d3ff998689,1.9049999999999998,1.8321640424911187,1.9266171808005899,2.756992032869363,terminate,0.0
instance-95538de5-6d17-4d4a-ac80-bdda5fa64ca3,4.566666666666666,1.6301932466969151,6.160892035650715,16.57261709656713,downsize,0.0
instance-9553fe63-0e90-4868-baf7-05e7a84a197d,2.416666666666667,2.4711726593879497,2.758974134124082,2.9125405233629054,terminate,0.0
instance-955546eb-e073-45aa-be15-2c98b0137da0,8.241666666666665,5.580121895072034,9.757917118262206,13.911684969438637,downsize,0.0
instance-95554881-8f18-4a5d-bf66-afc67b84ac93,4.676666666666667,1.6619307671592258,4.419108392863799,5.431701740742621,downsize,0.18801753987609354
instance-9555aaaf-78e3-4aa8-b7f1-9fbc1f0aaeda,15.425000000000002,8.420937268335525,14.796596863005474,15.8905030780893,downsize,0.45873429000600563
instance-9556a588-14b1-47b6-8d35-d1d3c181ceb6,9.371666666666666,4.178738958104488,9.3408071652935,11.051321176558316,downsize,0.022527436002411555
instance-95572544-22ac-4406-8382-f25267dd79da,3.4749999999999996,2.3640900435882273,3.3969817170719687,3.7778734201378437,terminate,0.056953346537462576
instance-95575688-66c9-47c2-8ade-0d64a909eab0,15.458333333333334,7.623710759848794,15.485165036118437,16.60649080013246,downsize,0.0
instance-9557f1d3-db01-4acd-b860-ed82dfad3a47,8.693333333333333,6.389916286648548,8.727731347042356,9.969917420146938,downsize,0.0
instance-95597ee2-c812-4f71-a7a3-8e67d826c099,19.188333333333333,8.407722946275502,13.423508892770585,19.055670798806958,downsize,4.208321841610806
instance-955b96d6-0339-4878-b9c8-0bde2bc061c3,16.14,1.725281092160786,5.317723172736197,16.630744520049298,downsize,7.900262083902576
instance-955c201d-e7f4-4bc6-9234-514386349170,7.63,5.177358001295763,8.719813863502212,9.963486758275867,downsize,0.0
instance-955d361b-f012-414a-95c2-ff84b0b3a7f3,6.978333333333334,3.6667513656641693,6.635251273710139,8.142818053073903,downsize,0.25044990352493246
instance-956065bf-8eaa-493d-9736-48ae567215e9,10.339999999999998,4.447766298595571,8.432464814680971,9.503914366012097,downsize,1.3925006852828896
instance-9562c1ed-180c-4c63-a073-3eaf8eaafba4,2.0783333333333336,2.388553639179364,3.009032970814356,18.43157064336049,downsize,0.0
instance-9565bd13-458e-43cc-be14-906d70963594,17.725,8.844494155855193,14.396274331882454,18.841880276045302,downsize,2.4299697377258096
instance-9566e4c5-0e30-452a-9805-fa55c3c1f571,3.7349999999999994,3.5858959118640144,3.941679654222793,4.365406897437694,terminate,0.0
instance-95670c56-f236-4e79-a611-195fe2c5d569,1.1916666666666667,1.1786318825272626,1.2785963822519837,1.4104383167142978,terminate,0.0
instance-956a40c4-8876-40eb-b9b0-860b7e4bd3dd,16.53666666666667,8.17103776840011,15.274486491453217,16.751421106962987,downsize,0.9213915279058198
instance-956b19a9-08f2-4f8d-b61a-32c63ba5dd8a,9.453333333333333,4.830852398227168,8.47377700279171,10.409265732354745,downsize,0.7150761212953849
instance-956c26fd-6fae-4a2d-ac9d-8f3fdb606dfe,9.203333333333333,4.287014500014088,8.595602978658974,9.01122299015236,downsize,0.44364315891228234
instance-956c7f34-3885-4f29-86d5-f7d2902f540f,0.64,0.5984844387756068,0.611027906864017,0.8392975878611804,terminate,0.021149627989267616
instance-956dbc9c-1d66-4d98-9f2d-51e03d07f246,17.331666666666667,10.810321755438236,17.355724170934486,20.682747340995537,review,0.0
instance-956ddd57-3cb9-4fdb-8985-465d0d488b9a,7.816666666666666,6.6497123540096235,10.081729950510603,15.071532555810801,downsize,0.0
instance-956ef04a-82c9-43d4-9e5c-e8e980030398,4.258333333333334,4.084013114981162,4.27347464476261,4.608933667963612,terminate,0.0
instance-956f1e3a-83aa-4a95-a785-65a82cd39502,14.9,7.414534881939344,12.411443210905073,16.781270372263656,downsize,1.816646456039297
instance-9572649c-5ab4-4ed8-b0a2-3f80921aa418,2.433333333333333,2.0829405296589636,2.417663891052366,2.5912537224180126,terminate,0.011438692865106157
instance-95730530-65c5-4e99-9fd8-b961c6b829dd,3.6966666666666668,0.9775555268764521,1.8590270923931793,3.4527869090911967,terminate,1.3414768892196458
instance-9573581b-6852-4a2d-983f-b049e72f4d1d,1.8416666666666668,5.47165751212638,7.035616103868393,7.326200167921722,downsize,0.0
instance-9573fc36-18e2-4b75-a445-f212ee431ae8,16.076666666666664,9.425611251648657,16.008815464296095,16.919235630827202,downsize,0.04953137773051559
instance-9574422d-2748-44ee-99b1-2d13f5ff1e05,3.6749999999999994,3.363134948584154,3.5076961283129595,4.014879054765469,terminate,0.1221318263315391
instance-9574e8ca-b357-4d2c-a6ad-614d3e5204a5,1.051666666666667,1.0365688982379693,1.0892848970973412,1.1968200070958832,terminate,0.0
instance-957de6a8-7a1a-4eeb-86db-51c24aedcd21,5.978333333333333,3.1065649527862296,5.5575826220847215,6.9659835417426,downsize,0.3071480192114861
instance-95806c79-14ca-4b63-9566-ba570c15104b,15.958333333333334,9.356011005908451,17.104755095196055,18.701220079795615,downsize,0.0
instance-95813582-390d-49e6-930a-e968405b1c31,0.7016666666666667,0.6822036172680668,0.8077967542549398,0.94591696712495,terminate,0.0
instance-95813bf8-3931-4a0c-a933-f04d53221c45,15.533333333333333,9.503433747335412,15.370999580914848,16.263069947749447,downsize,0.11850363926549416
instance-95824d53-45b8-4e22-8221-1e5bbd9cfd3b,2.91,2.797089679537668,2.7510811274586855,12.15493051331224,downsize,0.11601077695515968
instance-95836c3d-bb96-4088-b601-7359e8863eb3,8.706666666666665,4.789331703847962,8.554028436056065,10.013170525126053,downsize,0.11142590834573832
instance-95838b85-827e-4fb7-93c0-37c2b702c8af,16.105,9.941573243910254,16.55178961117757,17.473376380054628,downsize,0.0
instance-958418c2-743c-40cf-9ef5-a78b9c92d1ee,2.2366666666666664,1.7399725670926873,5.012840311329982,9.667202903199353,downsize,0.0
instance-95856a7d-e3e2-4d34-b7ff-3e8f14d62930,17.891666666666666,13.614562744404894,17.76027781832618,20.65517407915488,review,0.09591385928855424
instance-95875747-ab66-4fb1-abc2-5a277a16b1d9,3.6566666666666663,1.783363914573675,2.5566501954285368,3.791423391324194,terminate,0.8030120240038345
instance-95885ec0-f309-4a92-9508-d2c0ea6046e1,1.7716666666666667,1.7154985083711467,1.7685650000338176,2.01498850762208,terminate,0.0022642166419798906
instance-958cf372-f595-4208-a8b0-daa387d69185,4.265,4.133607560456011,4.3104736057905,4.8601607423479765,terminate,0.0
instance-958f1155-5238-48a1-acdd-7c80736f66cb,6.888333333333333,5.4994869767416175,6.835320334299108,7.305314494029373,downsize,0.03869948929498422
instance-95905fc2-b56b-4490-b74c-1d7429f569fc,8.378333333333334,6.426416286648548,8.644901549128313,9.33564599132234,downsize,0.0
instance-9593725a-4b97-41a2-9fe2-26ff60aeefe9,16.666666666666668,10.080819391165171,16.52919540758302,17.23569001601068,downsize,0.10035401913106207
instance-9593a715-0261-4c16-85a4-971b9105889b,4.541666666666667,3.228680952458679,5.910722013730308,13.980978420366785,downsize,0.0
instance-959720f4-ed38-4bd7-adf0-2d0bdc1aa66d,15.493333333333334,9.73013321429108,15.998903500344444,17.154926913789485,downsize,0.0
instance-95972319-13e4-47c0-8de9-27e662402297,16.141666666666666,9.602225327462655,16.399898460102158,17.311772932677346,downsize,0.0
instance-95997765-352f-4bae-8310-d471f6cc0f83,1.325,1.1684457237923154,1.3375538318465765,1.7558056351612774,terminate,0.0
instance-959a66b7-2b9c-4a91-ab9b-2af6b394098d,2.025,1.889041020766292,1.945595961066411,2.2495641462934453,terminate,0.05796494842151985
instance-959c777c-4fad-4e3b-8884-842188b2331f,8.468333333333334,4.261952333220016,8.52372226618263,9.556453270395913,downsize,0.0
instance-959d92cc-4107-49f5-b75b-892c62a47723,15.651666666666669,7.3804278157468595,16.32010985121074,17.149856124400344,downsize,0.0
instance-95a02a30-9426-4c36-aa12-af12b327afe2,6.25,6.335290961530934,8.974342491080316,10.257313528781149,downsize,0.0
